GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 "06019","Fresno, CA",8,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",1471710,2109675,3093125,3511628,3237774,3501924,3241282,2229119,3152651,3667144,4283221,3751952,4640117,4816169,4637691,4519018,4853166,4753085,4539837
 "06019","Fresno, CA",8,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",101215,94812,105301,142092,221268,335310,417604,543356,412533,412417,484578,514519,449304,414032,202652,187786,270159,327639,249862
 "06019","Fresno, CA",8,CAGDP2,10,"22","  Utilities","Thousands of dollars",291071,515187,507178,484634,688365,747604,499090,588615,763412,937925,1080807,748756,720671,775015,701503,1000968,1439274,1262430,1505096
 "06019","Fresno, CA",8,CAGDP2,11,"23","  Construction","Thousands of dollars",953496,997273,1191746,1476098,1742744,1986388,1881520,1596157,1190103,1047042,991413,1011385,1138741,1236363,1389820,1522313,1680289,1832845,1910261
 "06019","Fresno, CA",8,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",1958378,1941625,2072540,2136309,2285523,2602631,2702526,2680690,2541926,2294454,2226091,2287080,2403251,2531423,2849570,2843453,2977521,3017566,3119518
 "06019","Fresno, CA",8,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",837164,841821,(D),(D),977326,1077716,1075759,(D),809951,759375,787305,765015,827131,829575,907256,937722,1025606,1131545,1144917
 "06019","Fresno, CA",8,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",1121213,1099803,(D),(D),1308198,1524915,1626767,(D),1731975,1535079,1438786,1522065,1576121,1701847,1942313,1905731,1951915,1886021,1974601
 "06019","Fresno, CA",8,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",1129560,1141332,1236133,1286524,1435301,1619569,1724786,1736606,1603015,1768701,1992474,2030640,2104414,2285522,2483575,2430980,2483248,2576689,2753683
 "06019","Fresno, CA",8,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",1926876,2023650,2204988,2313513,2417529,2525702,2475978,2295494,2237390,2302890,2269505,2328921,2431460,2498225,2662658,2762016,2848728,2895647,3052837
 "06019","Fresno, CA",8,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",563054,571487,623630,704618,766375,869016,893318,889749,839623,913872,975757,951286,973775,992237,1046775,1107852,1195747,1380594,1518128
 "06019","Fresno, CA",8,CAGDP2,45,"51","  Information","Thousands of dollars",542208,584582,593193,683241,710393,694119,731651,806821,758586,835700,870697,919329,1013101,1034845,1094872,1079921,1091215,1079338,(D)
 "06019","Fresno, CA",8,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",3914270,4328316,4681649,5015309,5475423,6648912,6987468,7013018,7062127,7160610,7424017,7361336,7752961,8427405,8982926,9401423,10072391,10846177,11990071
 "06019","Fresno, CA",8,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",853955,926497,987175,919410,1006317,1138112,1155000,1037446,1124153,1226399,1293401,1267731,1267375,1397706,1475787,1495666,1636397,1695701,1713095
 "06019","Fresno, CA",8,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",3060315,3401818,3694474,4095899,4469106,5510800,5832468,5975573,5937974,5934211,6130616,6093605,6485586,7029699,7507138,7905757,8435994,9150476,10276976
 "06019","Fresno, CA",8,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",1458593,1627022,1741293,1890944,1978101,2091489,2235886,2478909,2296300,2288292,2250755,2309593,2376469,2436162,2520507,2637669,2744169,2917885,3178709
 "06019","Fresno, CA",8,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",711036,791625,835224,909871,983590,1050990,1100977,1321656,1196484,1217369,1135277,1140485,1155768,1227250,1252146,1285175,1324758,1388154,1465964
 "06019","Fresno, CA",8,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",305431,341253,345688,338133,281849,280010,300207,290780,264995,246251,259897,267897,288923,293543,291902,295272,302337,300462,408713
 "06019","Fresno, CA",8,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",442127,494144,560381,642940,712662,760490,834702,866473,834821,824672,855581,901211,931778,915369,976460,1057222,1117074,1229269,1304033
 "06019","Fresno, CA",8,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",1679472,1866061,1991379,2136507,2206719,2321613,2509668,2811531,3014038,3089042,3217466,3380676,3565181,3738166,3970511,4297741,4493867,4732708,5043262
 "06019","Fresno, CA",8,CAGDP2,69,"61","   Educational services","Thousands of dollars",86780,92757,108326,126915,128940,139280,151325,175498,196769,213856,232257,235274,208152,201496,193124,214942,200157,205491,220203
 "06019","Fresno, CA",8,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",1592693,1773304,1883053,2009592,2077779,2182333,2358344,2636033,2817269,2875186,2985209,3145401,3357029,3536671,3777388,4082798,4293709,4527217,4823058
 "06019","Fresno, CA",8,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",696994,765893,767701,797759,805025,869642,862317,861937,794340,801332,869183,951681,1011248,1130276,1241474,1323299,1366783,1448269,1545755
 "06019","Fresno, CA",8,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",82383,92641,103119,108223,117981,121622,114461,108203,104386,102516,110225,127209,138374,153029,162898,176527,183771,202566,209992
 "06019","Fresno, CA",8,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",614611,673252,664582,689536,687044,748020,747856,753735,689954,698817,758958,824472,872874,977247,1078575,1146772,1183012,1245703,1335763
 "06019","Fresno, CA",8,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",729950,796615,767325,774104,804655,851184,855361,776906,755436,750614,819829,847821,874225,915318,955967,981047,1000458,1074964,(D)
 "06019","Fresno, CA",8,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",3911314,4221726,4406333,4605548,4811511,5029431,5418735,5716825,5697175,5809581,5964903,5920576,6149816,6424630,6790144,7039988,7264141,7692801,8036211
 "06019","Fresno, CA",8,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",1572925,2204487,3198426,3653719,3459042,3837235,3658886,2772475,3565184,4079561,4767799,4266472,5089421,5230200,4840343,4706804,5123325,5080724,4789699
 "06019","Fresno, CA",8,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",3056436,3164982,3441121,3600037,3852830,4145270,4200764,4032100,3840405,4071591,4261978,4359561,4535874,4783747,5146234,5192996,5331976,5472336,5806521
 "06019","Fresno, CA",8,CAGDP2,89,"...","Transportation and utilities","Thousands of dollars",854125,1086674,1130808,1189252,1454741,1616620,1392408,1478364,1603035,1851797,2056564,1700042,1694446,1767252,1748278,2108821,2635020,2643025,3023224
 "06019","Fresno, CA",8,CAGDP2,90,"...","Manufacturing and information","Thousands of dollars",2500585,2526207,2665734,2819550,2995917,3296750,3434176,3487511,3300512,3130154,3096789,3206409,3416352,3566268,3944441,3923374,4068735,4096904,(D)
 "06019","Fresno, CA",8,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",4484798,5143385,6462712,7266127,7487309,8426254,8242932,7049323,7297213,7421057,7985303,7564936,8631413,8997986,9079732,9072571,9781135,9931135,9819478
 "06019","Fresno, CA",8,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",12932049,14220145,15114469,16087153,17287887,19238849,19775522,20259586,20124267,20848978,21770490,21830039,22823505,24233171,25660768,27022916,28735878,30214701,32880952
 "06021","Glenn, CA",8,CAGDP2,1,"...","All industry total","Thousands of dollars",615048,621826,672339,735787,778233,792734,1028482,1090007,1057419,1025675,1072436,1043807,1168835,1057173,1073734,1140488,1133067,1291049,1367264
 "06021","Glenn, CA",8,CAGDP2,2,"..."," Private industries","Thousands of dollars",495790,496319,543067,603672,639191,645987,871845,924242,894410,860719,905364,878882,999235,885483,889102,959077,948034,1092163,1160479
 "06021","Glenn, CA",8,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",135479,124327,149823,200460,198045,109184,298773,355734,358031,302381,357268,348172,425489,256955,225021,271250,219862,329040,308814
 "06021","Glenn, CA",8,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",26027,15223,21850,25422,39563,51345,65678,76341,50955,47688,34243,21971,15979,17021,6998,5954,9333,8771,8103
 "06021","Glenn, CA",8,CAGDP2,10,"22","  Utilities","Thousands of dollars",5002,6344,6377,6705,7086,8847,7785,9148,8745,9880,9531,7838,(D),8152,9270,9916,10176,9859,11734
 "06021","Glenn, CA",8,CAGDP2,11,"23","  Construction","Thousands of dollars",26527,26691,25569,25415,28274,29757,30170,26917,28668,40330,35640,26955,27024,29523,36011,33400,37651,38644,38971
 "06021","Glenn, CA",8,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",44347,43220,45399,45666,45806,49860,48124,45067,47631,48115,49158,52996,77486,92855,92445,91823,96902,99930,105962
 "06021","Glenn, CA",8,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",(D),(D),(D),(D),37671,38874,(D),(D),(D),(D),32232,33724,40885,47278,52529,55466,60194,62494,66064
 "06021","Glenn, CA",8,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",(D),(D),(D),(D),8134,10986,(D),(D),(D),(D),16925,19272,36601,45577,39915,36357,36708,37435,39897
 "06021","Glenn, CA",8,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",27113,28179,28688,31084,35115,38427,44055,43161,39176,39945,39723,37222,40124,47479,56371,55461,52894,55123,59092
 "06021","Glenn, CA",8,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",40186,42146,43956,42973,46063,47814,45549,41347,38289,41064,42193,46137,47337,49192,55845,59371,60082,59277,64822
 "06021","Glenn, CA",8,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",26816,26942,26439,27869,30255,33248,34466,39535,33580,34210,34315,34475,33887,34198,37999,39137,41342,42553,44696
 "06021","Glenn, CA",8,CAGDP2,45,"51","  Information","Thousands of dollars",2969,(D),(D),(D),2670,2879,(D),(D),(D),(D),(D),(D),(D),(D),192,106,3851,(D),12036
 "06021","Glenn, CA",8,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",97145,112141,122566,123202,130165,193355,212212,198304,201011,205660,209594,206457,219635,244801,256690,270803,290959,306716,366851
 "06021","Glenn, CA",8,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",11467,13813,14471,10547,9849,13023,13817,14394,17946,20807,23356,22075,21795,27277,27146,27402,30345,31737,30494
 "06021","Glenn, CA",8,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",85678,98328,108095,112655,120316,180333,198395,183910,183065,184854,186237,184382,197840,217524,229545,243401,260614,274980,336357
 "06021","Glenn, CA",8,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",15753,15719,14590,14461,14026,14646,14232,14417,14626,16523,16719,16511,20145,22002,22349,27433,26577,28383,29427
 "06021","Glenn, CA",8,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",11341,11011,10496,10357,10101,10418,9546,9670,9069,9781,10614,11029,10478,11563,13194,12412,13051,14321,15202
 "06021","Glenn, CA",8,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "06021","Glenn, CA",8,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",4411,4708,4094,4104,3925,4228,4686,4748,5557,6741,6104,5481,9667,10439,9155,15021,13525,14061,14225
 "06021","Glenn, CA",8,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",15023,(D),(D),(D),20904,22792,(D),(D),(D),(D),(D),(D),39321,(D),35520,37530,39799,(D),46602
 "06021","Glenn, CA",8,CAGDP2,69,"61","   Educational services","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "06021","Glenn, CA",8,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "06021","Glenn, CA",8,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",15056,16090,16581,16222,17572,18812,19365,23024,20905,20707,20941,20327,20888,22439,27365,28673,28199,30220,33852
 "06021","Glenn, CA",8,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",583,625,862,1618,1774,1821,1998,2467,2805,2898,3015,3463,3465,3638,3891,4287,4200,4712,5279
 "06021","Glenn, CA",8,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",14473,15465,15719,14603,15798,16991,17367,20557,18100,17809,17926,16864,17422,18801,23473,24385,24000,25508,28573
 "06021","Glenn, CA",8,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",18347,20614,20649,21992,23647,25021,24163,22980,22938,22475,20721,22326,23216,25640,27028,28220,30408,30932,29517
 "06021","Glenn, CA",8,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",119258,125507,129272,132114,139043,146747,156637,165765,163009,164956,167072,164924,169600,171691,184632,181411,185033,198886,206785
 "06021","Glenn, CA",8,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",161506,139550,171674,225882,237608,160529,364451,432074,408986,350070,391511,370144,441468,273976,232019,277204,229194,337810,316917
 "06021","Glenn, CA",8,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",67299,70326,72645,74057,81178,86241,89604,84508,77465,81009,81915,83359,87461,96671,112216,114832,112975,114399,123914
 "06021","Glenn, CA",8,CAGDP2,89,"...","Transportation and utilities","Thousands of dollars",31817,33286,32816,34574,37341,42096,42251,48683,42325,44091,43845,42313,(D),42350,47269,49053,51518,52413,56430
 "06021","Glenn, CA",8,CAGDP2,90,"...","Manufacturing and information","Thousands of dollars",47316,(D),(D),(D),48476,52740,(D),(D),(D),(D),(D),(D),(D),(D),92637,91929,100753,(D),117998
 "06021","Glenn, CA",8,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",232380,209461,242642,296963,311688,240145,442745,504059,485286,438514,476309,450095,545978,396355,360475,402427,363747,476384,461850
 "06021","Glenn, CA",8,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",263410,286858,300425,306709,327503,405841,429100,420184,409124,422205,429055,428788,453257,489127,528628,556649,584286,615779,698629
 "06023","Humboldt, CA",8,CAGDP2,1,"...","All industry total","Thousands of dollars",3362142,3584804,3821791,4001076,4140405,4599942,4625960,4902031,4731439,5029352,5165619,5130410,5227096,5420505,5642896,5866863,6151528,6440305,6906095
 "06023","Humboldt, CA",8,CAGDP2,2,"..."," Private industries","Thousands of dollars",2695564,2867922,3060745,3244662,3354235,3766979,3763460,3995204,3825089,4101555,4204813,4161954,4217465,4367776,4529298,4682512,4969391,5238371,5669226
 "06023","Humboldt, CA",8,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",130179,105243,160099,164945,160790,(D),(D),(D),(D),(D),(D),(D),(D),(D),228873,(D),(D),(D),(D)
 "06023","Humboldt, CA",8,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",2998,2014,3048,4777,6053,6867,8434,8720,4484,3870,2969,2255,2197,2404,1588,1607,1503,1649,1592
 "06023","Humboldt, CA",8,CAGDP2,10,"22","  Utilities","Thousands of dollars",73200,81990,74532,90262,89263,95840,101936,109093,125603,135037,134044,134749,131198,(D),113642,108822,109270,111892,127247
 "06023","Humboldt, CA",8,CAGDP2,11,"23","  Construction","Thousands of dollars",138146,152094,171857,222512,242770,281162,294608,281453,323776,431839,399277,306545,296966,297581,309990,305635,339083,335404,362147
 "06023","Humboldt, CA",8,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",249950,244067,258737,269548,269451,261925,251754,222053,189384,179948,167188,164418,182884,185395,193171,196395,199905,213454,224498
